全国地方公共団体コード,ID,都道府県,市区町村名,名称,名称_カナ,設置目的,実施支援の主な区分,住所,方書,緯度,経度,電話番号1,電話番号1_連絡先備考,電話番号2,電話番号2_連絡先備考,内線番号,FAX番号,URL,メールアドレス1,メールアドレス1_連絡先備考,メールアドレス2,メールアドレス2_連絡先備考,法人番号,運営団体名,開催頻度,開催曜日,開催日,開催開始時間,開催終了時間,開催日時特記事項,参加条件,参加費_幼児,参加費_小学生,参加費_中学生,参加費_高校生,参加費_大人,参加費特記事項,予約方法,予約特記事項,定員,フードパントリー実施,テイクアウト実施,学区,ネットワークの加入,追加情報NO,画像,画像_ライセンス,備考
132063,9,東京都,府中市,ひがしふちゅう駅前こども食堂,ヒガシフチュウエキマエコドモショクドウ,,学習支援,東京都府中市清水が丘1-2,東府中公会堂,35.66913,139.49408,090-8646-5498,,,,,,https://hkodomoshokudou.jimdofree.com,hkodomoshokudou@gmail.com,,,,,,5,水,,17:30,19:00,11月～2月は17：00～18：30,,,,,,300,,,,,1,,,府中市こども食堂ネットワーク「100人こども食堂」,,,,
132063,10,東京都,府中市,みんなの食堂,ミンナノショクドウ,,,東京都府中市宮町1-100,府中市市民活動センター プラッツ 料理室,35.67123,139.48146,090-8567-6188,,,,,,https://peraichi.com/landing_pages/view/minna-fuchu,183minna@gmail.com,,,,,,5,,,,,固定された開催曜日及び日時はないものの、月に１回のペースで開催,,,,,,,,,,,1,,,府中市こども食堂ネットワーク「100人こども食堂」,,,,
132063,11,東京都,府中市,ラ・メンサ・デリ・アンジェリ 天使の食卓,ラメンサデリアンジェリ テンシノショクタク,地域に開かれた教会を目指す。,学習支援,東京都府中市府中町1-40-11,カトリック府中教会,35.67724,139.47993,080-1048-1856,,,,,,,caritas12.fuchu@gmail.com,,,,,,4,土,,11:30,13:30,,,,,,,,,,,,1,,,府中市こども食堂ネットワーク「100人こども食堂」,,,,
132071,1,東京都,昭島市,あきしまこどもクッキング,アキシマコドモクッキング,,,東京都昭島市つつじが丘3-7-7,公民館3階実習室,35.71327,139.36566,,,,,,,,,,,,,,5,水,,,,,,,,,,,,,,,,,,,,,,
132071,2,東京都,昭島市,たまりば☆ぬくぬく,タマリバヌクヌク,,,東京都昭島市松原町1-3-10,松原町コミュニティセンター,35.71248,139.35732,,,,,,,,,,,,,,5,水,,,,,,,,,,,,,,,,,,,,,,
132071,3,東京都,昭島市,あおぞらみんな食堂,アオゾラミンナショクドウ,,,東京都昭島市郷地町2-20-24,あおぞらみんなカフェ,35.69683,139.38591,,,,,,,,,,,,,,3,木,,,,,,,,,,,,,,,,,,,,,,
132071,4,東京都,昭島市,あのねの会あのね食堂,アノネノカイアノネショクドウ,,,東京都昭島市宮沢町512-13,昭文自治会館,35.71418,139.37408,,,,,,,,,,,,,,3,水日,,,,,,,,,,,,,,,,,,,,,,
132071,5,東京都,昭島市,子ども料理ひろば,コドモリョウリヒロバ,,,東京都昭島市玉川町5-13-13,西総ビル101 ひだまりルーム,35.70308,139.37704,,,,,,,,,,,,,,5,土,,,,,,,,,,,,,,,,,,,,,,
132071,6,東京都,昭島市,昭島子ども食堂みほりん広場,アキシマコドモショクドウミホリンヒロバ,,,東京都昭島市拝島町3926-11,堀向公会堂,35.7192,139.35533,,,,,,,,,,,,,,5,土,,,,,,,,,,,,,,,,,,,,,,
132080,1,東京都,調布市,緑ヶ丘こどもフリースペースごりら,ミドリガオカコドモフリースペースゴリラ,,,東京都調布市緑ヶ丘2-18-49,緑ヶ丘地域福祉センター,35.66941,139.58388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,2,東京都,調布市,みんな食堂「仙川スープ」,ミンナショクドウセンガワスープ,,,東京都調布市仙川町1-19-10,POSTO,35.66204,139.58577,,,,,,,https://motion-gallery.net/projects/sengawasoup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,3,東京都,調布市,坂の上のばあちゃん家,サカノウエノバアチャンチ,,,東京都調布市入間町3-22-5,入間町地域密着型認知症デイサービスぷちぽあん,35.64642,139.58792,,,,,,,http://lin.ee/mAOvjkU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,4,東京都,調布市,つつじヶ丘こども食堂,ツツジガオカコドモショクドウ,,,東京都調布市西つつじヶ丘1-48-24,シェアアパートメント調布,35.66274,139.56781,,,,,,,https://kodomoto154.wordpress.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,5,東京都,調布市,子ども食堂深大寺東町,コドモショクドウジンダイジヒガシマチ,,,東京都調布市深大寺東町6-26-15,あいケアデイサービス深大寺,35.67614,139.55823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,6,東京都,調布市,ハナこども食堂,ハナコドモショクドウ,,,東京都調布市深大寺東町7-23-2,野ヶ谷ふれあいの家,35.6763,139.55867,,,,,,,https://instagram.com/hanakidspark?igshid=YmMyMTA2M2Y=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,7,東京都,調布市,絵堂なかよし子ども食堂,エドウナカヨシコドモショクドウ,,,東京都調布市深大寺南町5-9,絵堂なかよし広場,35.66648,139.55756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,8,東京都,調布市,しばさき彩こども食堂,シバサキアヤコドモショクドウ,,,東京都調布市柴崎1-64-9,しばさき彩ステーション,35.6572,139.56525,,,,,,,https://shibasaki-irodori-station.jimdofree.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,9,東京都,調布市,さくら子育てステーション,サクラコソダテステーション,,,東京都調布市八雲台1-22-1,八雲台クリーンハイム103 家庭的保育事業施設たんぽぽ,35.65478,139.55316,,,,,,,http://tanpopo-hoiku.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,10,東京都,調布市,かしわの食堂（まい・夢）,カシワノショクドウマイム,,,東京都調布市佐須町2-18-1,祇園寺,35.65937,139.55545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,11,東京都,調布市,深大寺カフェ子ども食堂,ジンダイジカフェコドモショクドウ,,,東京都調布市深大寺元町1-11-1,深大にぎわいの里1F 深大寺カフェ,35.66252,139.54781,,,,,,,https://jindaijicafe.jimdofree.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,12,東京都,調布市,そらなかBASE,ソラナカベース,,,東京都調布市深大寺元町1-11-1 2F-17,紗ら+,35.66252,139.54781,,,,,,,https://sorakanabase.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,13,東京都,調布市,まごじば,マゴジバ,,,東京都調布市国領町1-7-1,国領神社,35.65288,139.55276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,14,東京都,調布市,こくりょう子ども食堂わいわい,コクリョウコドモショクドウワイワイ,,,東京都調布市国領町3-8-15,くすのきアパート「集会室」,35.6501,139.56068,,,,,,,https://k-k-s-waiwai.jimdofree.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,15,東京都,調布市,二小地区もりあげ隊,ニショウチクウモリアゲタイ,,,東京都調布市国領町5-76-3,布田駅南ふれあいの家,35.64847,139.5517,,,,,,,https://docs.google.com/forms/w5miSYj3gTYKRe4K7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,16,東京都,調布市,ウナパウザ,ウナパウザ,,,東京都調布市染地3-8-26,染地ふれあいの家,35.63794,139.55728,,,,,,,https://docs.google.com/forms/SqrR5TnJiRcV75K39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,17,東京都,調布市,みさとや子ども食堂,ミサトヤコドモショクドウ,,,東京都調布市布田2-2-6,野菜食堂みさと屋,35.65383,139.54797,,,,,,,http://www.jca.apc.org/~misatoya/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,18,東京都,調布市,ちょうふ子ども食堂,チョウフコドモショクドウ,,,東京都調布市布田2-5-4,居酒屋はまどおり,35.65358,139.54893,,,,,,,https://www.facebook.com/chofukodomoshokudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,19,東京都,調布市,ハッピーこども食堂,ハッピーコドモショクドウ,,,東京都調布市布田5-32-3,布田南部自治会館,35.64611,139.545,,,,,,,https://happy-usako.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,20,東京都,調布市,電気通信大学こども食堂,デンキツウシンダイガクコドモショクドウ,,,東京都調布市調布ヶ丘1-5-1,電気通信大学,35.65743,139.54433,,,,,,,https://www.uec.ac.jp/news/announcement/...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,21,東京都,調布市,こども食堂かくしょうじ,コドモショクドウカクショウジ,,,東京都調布市富士見町1-35-5,覚證寺,35.66021,139.5374,,,,,,,https://syokudou.kakushoji.or.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,22,東京都,調布市,富士見あおぞら子ども食堂,フジミアオゾラコドモショクドウ,,,東京都調布市富士見町2-13-5,コープ調布B棟集会室,35.6587,139.54225,,,,,,,https://www.instagram.com/fujimiaozora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,23,東京都,調布市,特定非営利活動法人フードバンク調布,トクテイヒエイリカツドウホウジンフードバンクチョウフ,,,東京都調布市富士見町1-37-9,サレジオ修道会ユースセンター1階,35.66043,139.53818,,,,,,,https://sites.google.com/view/foodbankchofu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,24,東京都,調布市,風のテーブル,カゼノテーブル,,,東京都調布市上石原1-36-7,こひつじ舎,35.65906,139.53252,,,,,,,https://sudachikai.eco.to/kohitsujiya/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132080,25,東京都,調布市,子ども食堂かみいしわらたんぽぽ,コドモショクドウカミイシワラタンポポ,,,東京都調布市上石原3-21-6,西部公民館,35.65305,139.52229,,,,,,,https://instagram.com/kamiisiwaratanpopo?igshid=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132098,1,東京都,町田市,にこにこ清風食堂,ニコニコセイフウショクドウ,食事支援,,東京都町田市金井6-15-1,金井中学校,35.57641,139.46245,(042)735-3000,,,,,,https://ameblo.jp/seifu-nikoniko/,,,,,7010605000627,社会福祉法人賛育会,5,木,,17:30,18:30,,,200,200,200,200,200,,,,80,,1,132098H00032,町田市子ども食堂ネットワーク,,,,
132098,2,東京都,町田市,みんなでごはん,ミンナデゴハン,食事支援,,東京都町田市小川3-2-3,たすけあい小川地域交流スペース,35.525053,139.467785,090-2903-3683,,,,,,https://minnadegohanmachida.jimdosite.com/,,,,,,みんなで　ごはん,5,金,,16:00,20:00,,,50,100,100,100,300,,,,,,,132098H00020,町田市子ども食堂ネットワーク,,,,
132098,3,東京都,町田市,コミュニティキッチン鶴川,コミュニティキッチンツルカワ,食事支援,,東京都町田市能ヶ谷3-2-1,鶴川地域コミュニティRELACE,35.584662,139.486155,070-5013-0915,,,,,,https://m.facebook.com/commufire/,,,,,9012305001713,NPO法人コミュニティフレンド,5,土,,17:00,19:00,,,100,100,100,100,300,,グーグルフォーム,,,,,132098H00027,町田市子ども食堂ネットワーク,,,,
132098,4,東京都,町田市,ふくちゃん食堂,フクチャンショクドウ,食事支援,,東京都町田市野津田町38-2,ぐるんぱ放課後クラブ,35.584883,139.43348,(042)734-0631,,,,,,,,,,,1012305000219,社会福祉法人福音会,4,水,,16:00,19:30,,,300,300,300,300,300,,,事前登録必要；予約不要,,,,132098H00026,町田市子ども食堂ネットワーク,,,,
132098,5,東京都,町田市,レッツごはん,レッツゴハン,食事支援,,東京都町田市真光寺2-13-20,つるかわ台教会会堂,35.602697,139.468947,(042)737-7885,,,,,,,,,,,,チームレッツごはん,5,水,,,,第4水曜日(1)17：00～17：45　(2)17：45～18：30　15：00～18：00(食材配布）,,100,100,100,100,300,食材配布は無料,電話,,,,1,132098H00030,町田市子ども食堂ネットワーク,,,,
132098,6,東京都,町田市,おむすび食堂＆冒険遊び場おむすび,オムスビショクドウアンドボウケンアソビバオムスビ,食事支援,,東京都町田市玉川学園6-2-16,玉川学園なかよし公園,35.568379,139.46392,,,,,,,https://lit.link/OMUSUBi,omusubi.playpark@gmail.com,,,,6012305001988,一般社団法人OMUSUBi,5,土,,10:00,14:00,,,0,0,0,0,300,,,,,,,132098H00005,町田市子ども食堂ネットワーク,,,,
132098,7,東京都,町田市,キッチン南いただきます,キッチンミナミイタダキマス,食事支援,,東京都町田市南町田1-9-20,原クラブ会館,35.522782,139.467597,(042)796-0421,,,,,,,,,,,,キッチン南いただきますの会,5,土,,12:30,15:00,,,100,100,100,100,300,3歳以下は無料,,,,,,132098H00007,町田市子ども食堂ネットワーク,,,,
132098,8,東京都,町田市,めいちゃんの活き生き食堂,メイチャンノイキイキショクドウ,食事支援,,東京都町田市小山町1729-1,訪問看護ステーションまちきた内2階,35.595145,139.381966,(042)860-0309,,,,,,,,,,,4012301010508,株式会社メイコミット,8,,,,,(会食)16：30～18：30　(配食)12：00～18：00,,100,100,100,100,300,,,,,,,132098H00029,町田市子ども食堂ネットワーク,,,,
132098,9,東京都,町田市,きららボナペティこども食堂,キララボナペティコドモショクドウ,食事支援,,東京都町田市忠生1-5-3,きららデイリハてをつなごう,35.574021,139.424938,,,,,,,,,,,,3012305001462,NPO法人きらら,7,,,,,,,200,200,200,200,300,,,,,,,132098H00036,町田市子ども食堂ネットワーク,,,,
132098,10,東京都,町田市,みんなの子ども食堂さくらんぼう,ミンナノコドモショクドウサクランボウ,食事支援,,東京都町田市小山田桜台1-20,UR貸店舗5号室　ほっとスペースさくらさくら,35.590656,139.402832,090-4380-6298,,,,,,https://www.facebook.com/groups/sakuranbou,,,,,,みんなの子ども食堂さくらんぼう,3,火金土,,,,第2火曜日 17：30～　第2金曜日 18：00～　第3土曜日 10：00～　第4土曜日 12：00～,,0,0,0,0,500,食材配布、第3土曜日は大人も無料,,,,,,132098H00042,町田市子ども食堂ネットワーク,,,,
132098,11,東京都,町田市,みんなの食堂,ミンナノショクドウ,食事支援,,東京都町田市高ヶ坂7-28-2,高ヶ坂第2アパート集会場,35.539001,139.461769,080-1205-7000,,,,,,,,,,,,みんなの食堂,5,金,,17:00,,,,100,100,100,100,300,,,,,,1,132098H00024,町田市子ども食堂ネットワーク,,,,
132098,12,東京都,町田市,すまいるキッチン,スマイルキッチン,食事支援,,東京都町田市原町田4-18-3,町田中央教会,35.543317,139.450857,070-6670-2505,,,,,,https://sequoia-name-8e1.notion.site/6b6704fed85943b5aa309cc2d3990d81,,,,,,町田すまいるキッチン,5,木,,18:00,19:30,,,100,100,100,100,300,,,,,,,132098H00002,町田市子ども食堂ネットワーク,,,,
132098,13,東京都,町田市,こども食堂せかい,コドモショクドウセカイ,食事支援,,東京都町田市小山町1149-17,soup-yaSEKAI.,35.595005,139.374568,050-8884-2030,,,,,,https://instagram.com/sekai_2022?igshid=OGQ5ZDc2ODk2ZA==,,,,,,soup-yaSEKAI.,1,火水木金土日,,,,毎週火曜日～木曜日 11：30～18：00　毎週金曜日～土曜日 11：30～20：00(15～17時休憩）　第4日曜日 12：00～(お弁当配布のみ),,0,0,0,0,,大人は弁当配布のみ無料、店内飲食は有料,,,,,1,132098H00029,町田市子ども食堂ネットワーク,,,,
132098,14,東京都,町田市,こども・コミュニティ食堂あいはらごはん,コドモ・コミュニティショクドウアイハラゴハン,食事支援,,東京都町田市相原町547-14,実りの杜チャペル,35.607238,139.33948,080-5468-3771,,,,,,,,,,,,こども・コミュニティ食堂「あいはらごはん」,5,金,,17:00,19:00,,,100,100,100,100,100,,,,,,,132098H00035,町田市子ども食堂ネットワーク,,,,
132098,15,東京都,町田市,寺子屋ごはん,テラコヤゴハン,食事支援,,東京都町田市成瀬台2-34-12,エヴァグリーン・チャペル,35.549972,139.480331,080-5325-1977,,,,,,https://terakoyagohan.jimdofree.com/,,,,,,寺子屋ごはん,4,,,15:00,17:30,,,100,100,100,100,100,3歳未満は無料,,,,,,132098H00018,町田市子ども食堂ネットワーク,,,,
132098,16,東京都,町田市,しぜんの国食堂,シゼンノクニショクドウ,食事支援,,東京都町田市忠生2-5-3,しぜんの国保育園旧園舎,35.578024,139.424857,080-2335-7158,,,,,,https://sizen-no-kuni.net/,,,,,8012305000212,社会福祉法人東香会,5,火,,,,第2火曜日　(1)17：00～18：00　(2)18：00～19：00,,100,100,200,200,500,,グーグルフォーム,,60,,,132098H00036,町田市子ども食堂ネットワーク,,,,
132098,17,東京都,町田市,SouZoo食堂,ソウゾーショクドウ,食事支援,,東京都町田市小山ヶ丘1-14-1,桜美林ガーデンヒルズ内交流棟,35.595422,139.389241,(042)794-8345,,,,,,https://welfuture.co.jp/souzoolp/,,,,,1010401081728,株式会社ウェルフューチャー,5,土,,12:00,14:00,,,0,0,0,0,0,,,,,,,132098H00031,町田市子ども食堂ネットワーク,,,,
132098,18,東京都,町田市,東光寺いこいの広場,トウコウジイコイノヒロバ,食事支援,,東京都町田市南成瀬8-1-14,南成瀬ひがし町内会館,35.535156,139.486718,090-1111-5416,,,,,,https://twitter.com/toukoujiikoi?s=21&t=xbfP6FcOd02-gQiuHUKOhA,,,,,,東光寺いこいの広場,5,金,,15:00,19:00,,,100,100,100,100,300,,,,30,,,132098H00023,町田市子ども食堂ネットワーク,,,,
132098,19,東京都,町田市,みんなdeごはん,ミンナデゴハン,食事支援,,東京都町田市三輪町392,ビジョンセンター内,35.578271,139.499809,(044)385-2964,,,,,,https://www.facebook.com/minnna.de.gohann,,,,,7020005005671,NPO法人ラブネイバーズ,4,土,,17:00,19:00,,,0,0,0,0,300,,電話,,60,,,132098H00034,町田市子ども食堂ネットワーク,,,,
132101,1,東京都,小金井市,食・学・活きるみんなの居場所また明日,ショクマナブイキルミンナノイバショマタアシタ,,,東京都小金井市貫井南町4丁目14番14号,,35.69549,139.49466,(042)386-8280,,,,,,mata.asita@kvp.biglobe.ne.jp,,,,,,,5,水曜日,毎月第３,18:00,17:30,,,0,0,0,0,300,,,,70,,,,,,,,
132101,2,東京都,小金井市,子ども食堂ポム,コドモショクドウポム,,,東京都小金井市中町4丁目7番7号,,35.69498,139.50851,(042)409-0397,,,,,,playpark@koganei-yu.net,,,,,,,5,木曜日,毎月第３,17:00,20:00,,,0,0,0,0,500,,,,50,,,,,,,,
132128,1,東京都,日野市,おむすびキッチン,オムスビキッチン,,,東京都日野市日野本町,,35.67662,139.40118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132128,2,東京都,日野市,子ども食堂さくらちゃん,コドモショクドウサクラチャン,,,東京都日野市大坂上,,35.67724,139.3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132128,3,東京都,日野市,こぼし場　ななめ食堂,コボシバナナメショクドウ,,,東京都日野市大坂上,,35.67724,139.3913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
